# GREAT version 4.0.4	Species assembly: mm10	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	19210	Nod2	86	6.500228e-3	1.000000e+0	1.000000e+0	1.533417e+2	6.521384e-3	1	1.923712e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_164	Nod2
Ensembl Genes	11100	Tmem87a	87	6.502899e-3	1.000000e+0	1.000000e+0	1.532785e+2	6.524072e-3	1	1.924505e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_151	Tmem87a
Ensembl Genes	8307	Trim26	88	6.560271e-3	1.000000e+0	1.000000e+0	1.519337e+2	6.581820e-3	1	1.941540e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_261	Trim26
Ensembl Genes	20796	Fyco1	89	6.833980e-3	1.000000e+0	1.000000e+0	1.458285e+2	6.857370e-3	1	2.022823e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_209	Fyco1
Ensembl Genes	3458	Dhx58	90	6.836905e-3	1.000000e+0	1.000000e+0	1.457659e+2	6.860315e-3	1	2.023692e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_81	Dhx58
Ensembl Genes	13410	Dio1	91	6.844408e-3	1.000000e+0	1.000000e+0	1.456056e+2	6.867869e-3	1	2.025920e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_86	Dio1
Ensembl Genes	18204	Ern2	92	6.897818e-3	1.000000e+0	1.000000e+0	1.444743e+2	6.921648e-3	1	2.041784e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_223	Ern2
Ensembl Genes	7729	Rnaset2a	93	6.925158e-3	1.000000e+0	1.000000e+0	1.439019e+2	6.949177e-3	1	2.049905e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_315	Rnaset2a
Ensembl Genes	16237	Apobec1	94	6.927065e-3	1.000000e+0	1.000000e+0	1.438622e+2	6.951098e-3	1	2.050471e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_158	Apobec1
Ensembl Genes	15984	Mxd1	95	6.936221e-3	1.000000e+0	1.000000e+0	1.436716e+2	6.960317e-3	1	2.053191e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_173	Mxd1
Ensembl Genes	14934	Oasl2	96	6.964449e-3	1.000000e+0	1.000000e+0	1.430873e+2	6.988742e-3	1	2.061576e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_331	Oasl2
Ensembl Genes	1045	Ifi211	97	7.168511e-3	1.000000e+0	1.000000e+0	1.389999e+2	7.194252e-3	1	2.122198e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_4	Ifi211
Ensembl Genes	4756	Serpinb9	98	7.171181e-3	1.000000e+0	1.000000e+0	1.389479e+2	7.196941e-3	1	2.122991e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_222	Serpinb9
Ensembl Genes	13409	Hspb11	99	7.303131e-3	1.000000e+0	1.000000e+0	1.364284e+2	7.329850e-3	1	2.162198e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_86	Hspb11
Ensembl Genes	12756	Gbp7	100	7.336942e-3	1.000000e+0	1.000000e+0	1.357974e+2	7.363910e-3	1	2.172245e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_277	Gbp7
Ensembl Genes	15234	Pilrb2	101	7.344441e-3	1.000000e+0	1.000000e+0	1.356583e+2	7.371464e-3	1	2.174473e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_323	Pilrb2
Ensembl Genes	19724	A230050P20Rik	102	7.482977e-3	1.000000e+0	1.000000e+0	1.331375e+2	7.511032e-3	1	2.215644e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_275	A230050P20Rik
Ensembl Genes	11101	Ganc	103	7.502167e-3	1.000000e+0	1.000000e+0	1.327957e+2	7.530366e-3	1	2.221347e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_151	Ganc
Ensembl Genes	9583	Gm4952	104	7.540165e-3	1.000000e+0	1.000000e+0	1.321239e+2	7.568651e-3	1	2.232641e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_27	Gm4952
Ensembl Genes	9423	Ccdc88b	105	7.544613e-3	1.000000e+0	1.000000e+0	1.320457e+2	7.573133e-3	1	2.233962e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_31	Ccdc88b
Ensembl Genes	17571	Lrrk1	106	7.604085e-3	1.000000e+0	1.000000e+0	1.310091e+2	7.633057e-3	1	2.251639e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_278	Lrrk1
Ensembl Genes	8028	Ggnbp1	107	7.626958e-3	1.000000e+0	1.000000e+0	1.306147e+2	7.656105e-3	1	2.258438e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_309	Ggnbp1
Ensembl Genes	1771	Zbtb7a	108	7.654404e-3	1.000000e+0	1.000000e+0	1.301446e+2	7.683762e-3	1	2.266597e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_59	Zbtb7a
Ensembl Genes	19546	Def8	109	7.714124e-3	1.000000e+0	1.000000e+0	1.291332e+2	7.743943e-3	1	2.284349e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_146	Def8
Ensembl Genes	16246	Clec4a3	110	7.973290e-3	1.000000e+0	1.000000e+0	1.249196e+2	8.005152e-3	1	2.361402e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_157	Clec4a3
Ensembl Genes	2480	Irgm1	111	7.994757e-3	1.000000e+0	1.000000e+0	1.245828e+2	8.026791e-3	1	2.367785e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_116	Irgm1
Ensembl Genes	2590	Pdlim4	112	8.018129e-3	1.000000e+0	1.000000e+0	1.242182e+2	8.050351e-3	1	2.374735e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_111	Pdlim4
Ensembl Genes	1855	ENSMUSG00000112743	113	8.097259e-3	1.000000e+0	1.000000e+0	1.229994e+2	8.130122e-3	1	2.398266e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_55	ENSMUSG00000112743
Ensembl Genes	16561	Ttyh1	114	8.145394e-3	1.000000e+0	1.000000e+0	1.222696e+2	8.178651e-3	1	2.412581e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_304	Ttyh1
Ensembl Genes	20194	Stoml1	115	8.164318e-3	1.000000e+0	1.000000e+0	1.219850e+2	8.197729e-3	1	2.418209e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_259	Stoml1
Ensembl Genes	16769	Dhx34	116	8.275945e-3	1.000000e+0	1.000000e+0	1.203329e+2	8.310279e-3	1	2.451410e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_296	Dhx34
Ensembl Genes	5250	Cenpk	117	8.301342e-3	1.000000e+0	1.000000e+0	1.199632e+2	8.335888e-3	1	2.458964e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_193	Cenpk
Ensembl Genes	9945	Acsl5	118	8.302866e-3	1.000000e+0	1.000000e+0	1.199411e+2	8.337425e-3	1	2.459417e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_7	Acsl5
Ensembl Genes	17943	Trim34a	119	8.580413e-3	1.000000e+0	1.000000e+0	1.160453e+2	8.617328e-3	1	2.541985e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_242	Trim34a
Ensembl Genes	12524	Mov10	120	8.874255e-3	1.000000e+0	1.000000e+0	1.121863e+2	8.913748e-3	1	2.629424e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_280	Mov10
Ensembl Genes	19371	Cdh3	121	9.042397e-3	1.000000e+0	1.000000e+0	1.100909e+2	9.083406e-3	1	2.679471e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_152	Cdh3
Ensembl Genes	14154	Agrn	122	9.046965e-3	1.000000e+0	1.000000e+0	1.100350e+2	9.088016e-3	1	2.680831e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_57	Agrn
Ensembl Genes	16245	Clec4a1	123	9.198458e-3	1.000000e+0	1.000000e+0	1.082146e+2	9.240899e-3	1	2.725929e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_157	Clec4a1
Ensembl Genes	4757	Serpinb9b	124	9.541580e-3	1.000000e+0	1.000000e+0	1.043051e+2	9.587257e-3	1	2.828099e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_222	Serpinb9b
Ensembl Genes	8296	Rpp21	125	9.592943e-3	1.000000e+0	1.000000e+0	1.037440e+2	9.639115e-3	1	2.843397e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_264	Rpp21
Ensembl Genes	17121	Fbxo27	126	9.650771e-3	1.000000e+0	1.000000e+0	1.031193e+2	9.697503e-3	1	2.860620e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_292	Fbxo27
Ensembl Genes	4217	Pnma1	127	9.893458e-3	1.000000e+0	1.000000e+0	1.005775e+2	9.942578e-3	1	2.932914e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_208	Pnma1
Ensembl Genes	8029	Bak1	128	9.948860e-3	1.000000e+0	1.000000e+0	1.000147e+2	9.998533e-3	1	2.949420e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_309	Bak1
Ensembl Genes	15109	Ran	129	9.960016e-3	1.000000e+0	1.000000e+0	9.990209e+1	1.000980e-2	1	2.952744e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_324	Ran
Ensembl Genes	4441	Eif5	130	1.002695e-2	1.000000e+0	1.000000e+0	9.923187e+1	1.007741e-2	1	2.972687e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_199	Eif5
Ensembl Genes	17660	Tm6sf1	131	1.012455e-2	1.000000e+0	1.000000e+0	9.827043e+1	1.017600e-2	1	3.001770e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_258	Tm6sf1
Ensembl Genes	8291	Gm11127	132	1.028260e-2	1.000000e+0	1.000000e+0	9.675230e+1	1.033567e-2	1	3.048871e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_267	Gm11127
Ensembl Genes	20797	Cxcr6	133	1.050194e-2	1.000000e+0	1.000000e+0	9.472106e+1	1.055731e-2	1	3.114252e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_209	Cxcr6
Ensembl Genes	8208	Cyp21a1	134	1.058873e-2	1.000000e+0	1.000000e+0	9.394060e+1	1.064502e-2	1	3.140125e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_281	Cyp21a1
Ensembl Genes	11085	Itpka	135	1.061762e-2	1.000000e+0	1.000000e+0	9.368367e+1	1.067422e-2	1	3.148737e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_153	Itpka
Ensembl Genes	16223	Usp18	136	1.063877e-2	1.000000e+0	1.000000e+0	9.349638e+1	1.069560e-2	1	3.155045e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_163	Usp18
Ensembl Genes	8295	H2-T3	137	1.063890e-2	1.000000e+0	1.000000e+0	9.349526e+1	1.069573e-2	1	3.155083e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_264	H2-T3
Ensembl Genes	1677	Plpp2	138	1.073074e-2	1.000000e+0	1.000000e+0	9.269077e+1	1.078856e-2	1	3.182466e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_61	Plpp2
Ensembl Genes	9546	Ms4a6d	139	1.080497e-2	1.000000e+0	1.000000e+0	9.205056e+1	1.086359e-2	1	3.204600e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_28	Ms4a6d
Ensembl Genes	17120	Acp7	140	1.081954e-2	1.000000e+0	1.000000e+0	9.192596e+1	1.087832e-2	1	3.208944e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_292	Acp7
Ensembl Genes	16542	Cacng8	141	1.085526e-2	1.000000e+0	1.000000e+0	9.162184e+1	1.091443e-2	1	3.219595e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_308	Cacng8
Ensembl Genes	15235	Cyp3a13	142	1.086792e-2	1.000000e+0	1.000000e+0	9.151448e+1	1.092723e-2	1	3.223372e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_323	Cyp3a13
Ensembl Genes	11573	Serinc3	143	1.091656e-2	1.000000e+0	1.000000e+0	9.110454e+1	1.097640e-2	1	3.237876e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_117	Serinc3
Ensembl Genes	13691	Ak2	144	1.093011e-2	1.000000e+0	1.000000e+0	9.099097e+1	1.099010e-2	1	3.241918e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_78	Ak2
Ensembl Genes	9545	Ms4a4d	145	1.099432e-2	1.000000e+0	1.000000e+0	9.045664e+1	1.105502e-2	1	3.261068e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_28	Ms4a4d
Ensembl Genes	19372	Gm10073	146	1.100977e-2	1.000000e+0	1.000000e+0	9.032901e+1	1.107064e-2	1	3.265676e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_152	Gm10073
Ensembl Genes	13550	Tmem125	147	1.114855e-2	1.000000e+0	1.000000e+0	8.919829e+1	1.121098e-2	1	3.307073e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_82	Tmem125
Ensembl Genes	20320	Tex9	148	1.116742e-2	1.000000e+0	1.000000e+0	8.904676e+1	1.123006e-2	1	3.312701e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_238	Tex9
Ensembl Genes	9582	Fam111a	149	1.120717e-2	1.000000e+0	1.000000e+0	8.872909e+1	1.127026e-2	1	3.324561e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_27	Fam111a
Ensembl Genes	6508	2010109I03Rik	150	1.129998e-2	1.000000e+0	1.000000e+0	8.799628e+1	1.136412e-2	1	3.352247e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_197	2010109I03Rik
Ensembl Genes	6429	9130401M01Rik	151	1.134036e-2	1.000000e+0	1.000000e+0	8.768113e+1	1.140496e-2	1	3.364296e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_200	9130401M01Rik
Ensembl Genes	9279	Tesmin	152	1.135315e-2	1.000000e+0	1.000000e+0	8.758182e+1	1.141790e-2	1	3.368111e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_34	Tesmin
Ensembl Genes	4440	Gm266	153	1.140062e-2	1.000000e+0	1.000000e+0	8.721505e+1	1.146591e-2	1	3.382275e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_199	Gm266
Ensembl Genes	3537	Ccdc43	154	1.143910e-2	1.000000e+0	1.000000e+0	8.691997e+1	1.150484e-2	1	3.393757e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_71	Ccdc43
Ensembl Genes	17821	Il18bp	155	1.145252e-2	1.000000e+0	1.000000e+0	8.681754e+1	1.151841e-2	1	3.397761e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_249	Il18bp
Ensembl Genes	16768	Meis3	156	1.147923e-2	1.000000e+0	1.000000e+0	8.661438e+1	1.154543e-2	1	3.405731e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_296	Meis3
Ensembl Genes	5440	Pxk	157	1.154138e-2	1.000000e+0	1.000000e+0	8.614529e+1	1.160830e-2	1	3.424276e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_134	Pxk
Ensembl Genes	15055	Il31	158	1.162276e-2	1.000000e+0	1.000000e+0	8.553861e+1	1.169063e-2	1	3.448563e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_326	Il31
Ensembl Genes	5947	Parp4	159	1.179069e-2	1.000000e+0	1.000000e+0	8.431318e+1	1.186054e-2	1	3.498685e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_123	Parp4
Ensembl Genes	14282	Smarcd3	160	1.181119e-2	1.000000e+0	1.000000e+0	8.416598e+1	1.188128e-2	1	3.504804e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_338	Smarcd3
Ensembl Genes	10425	Nmi	161	1.181802e-2	1.000000e+0	1.000000e+0	8.411703e+1	1.188820e-2	1	3.506843e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_169	Nmi
Ensembl Genes	18205	Chp2	162	1.184927e-2	1.000000e+0	1.000000e+0	8.389384e+1	1.191983e-2	1	3.516173e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_223	Chp2
Ensembl Genes	4755	Serpinb6b	163	1.209547e-2	1.000000e+0	1.000000e+0	8.217603e+1	1.216900e-2	1	3.589675e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_225	Serpinb6b
Ensembl Genes	687	Elk4	164	1.213557e-2	1.000000e+0	1.000000e+0	8.190285e+1	1.220959e-2	1	3.601648e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_11	Elk4
Ensembl Genes	15566	Tmem140	165	1.216378e-2	1.000000e+0	1.000000e+0	8.171175e+1	1.223814e-2	1	3.610071e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_195	Tmem140
Ensembl Genes	6509	Ly6e	166	1.218250e-2	1.000000e+0	1.000000e+0	8.158542e+1	1.225709e-2	1	3.615661e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_197	Ly6e
Ensembl Genes	9278	Cpt1a	167	1.219679e-2	1.000000e+0	1.000000e+0	8.148922e+1	1.227156e-2	1	3.619930e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_34	Cpt1a
Ensembl Genes	11437	Kif3b	168	1.246200e-2	1.000000e+0	1.000000e+0	7.974438e+1	1.254007e-2	1	3.699135e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_129	Kif3b
Ensembl Genes	11574	Pkig	169	1.261019e-2	1.000000e+0	1.000000e+0	7.880137e+1	1.269014e-2	1	3.743403e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_117	Pkig
Ensembl Genes	13702	Zbtb8a	170	1.265318e-2	1.000000e+0	1.000000e+0	7.853195e+1	1.273367e-2	1	3.756245e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_74	Zbtb8a
Ensembl Genes	8085	Cmtr1	171	1.273990e-2	1.000000e+0	1.000000e+0	7.799395e+1	1.282151e-2	1	3.782156e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_299	Cmtr1
Ensembl Genes	17949	Trim30c	172	1.279211e-2	1.000000e+0	1.000000e+0	7.767358e+1	1.287439e-2	1	3.797755e-5	2.949853e-3	1	2.645478e-2	1.000000e+0	1.000000e+0	3.780035e+1	2.645478e-2	1	1	1.766784e-3	1.000000e+0	MSPC_Peak_237	Trim30c
